バージョン,タイトル,ジャンル,アーティスト,プレー回数,BEGINNER 難易度,BEGINNER スコア,BEGINNER PGreat,BEGINNER Great,BEGINNER ミスカウント,BEGINNER クリアタイプ,BEGINNER DJ LEVEL,NORMAL 難易度,NORMAL スコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,NORMAL DJ LEVEL,HYPER 難易度,HYPER スコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,HYPER DJ LEVEL,ANOTHER 難易度,ANOTHER スコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,ANOTHER DJ LEVEL,LEGGENDARIA 難易度,LEGGENDARIA スコア,LEGGENDARIA PGreat,LEGGENDARIA Great,LEGGENDARIA ミスカウント,LEGGENDARIA クリアタイプ,LEGGENDARIA DJ LEVEL,最終プレー日時
CastHour,Arkadia,FREEFORM HARDCORE,Hommarju ft. Mayumi Morinaga,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,1184,449,286,148,FAILED,C,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-12-19 16:38
CastHour,DREAM OF SPACE UFO ABDUCTION,ABDUCTION BEAT,BEMANI Sound Team "謎の宇宙人スペースX",0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
CastHour,EMOTiON TRiPPER,ELECTRIC POP,sky_delta,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,1199,527,145,43,EASY CLEAR,AA,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-12-26 17:27
CastHour,Harmonia,NU PRELUDE,ATSUMI UEDA,2,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,1099,494,111,28,HARD CLEAR,AA,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-12-26 15:08
CastHour,HEARTACHE,HEALING FUTURE,BEMANI Sound Team "HuΣeR" feat.ゆきまめ,2,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,EASY CLEAR,---,7,1188,522,144,16,HARD CLEAR,AA,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-12-27 17:07
CastHour,Lawes's Parotia,PROGRESSIVE METAL,BEMANI Sound Team "Yvya",0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
CastHour,Silver Bullet,PIANO CONCERTINO + JAZZ FUSION,xi,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
CastHour,Stepper,DANCE MUSIC,PSYQUI,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
CastHour,めでてえ,ハッピースピードコア,TORIENA,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
CastHour,シル・ヴ・プレジデント,J-POP,P丸様。,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,HARD CLEAR,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,2025-09-17 21:25
CastHour,ナイトフィクション,ALTERNATIVE,中山真斗 feat. CHAN,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,HARD CLEAR,---,8,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
CastHour,口カラ凸ゲキ,HUMAN BEATBOX ELECTRO,SARUKANI × Blacklolita,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
CastHour,天邪鬼,HARD DANCE,Qlarabelle,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,EASY CLEAR,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
CastHour,月とミルク,CHIPBREAK POP,TORIENA,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,1312,584,144,25,HARD CLEAR,AA,11,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2026-01-14 17:53
CastHour,青の洞窟,AQUARIUM QUARTERSTEP,Ujico*,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
CastHour,黒紅掬い,SHOWA RETRO,猫叉Master feat.霜月はるか,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,7,0,0,0,---,EASY CLEAR,---,9,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
RESIDENT,7 Colors,PRISM EURO,kors k feat.吉河順央,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
RESIDENT,AWA AWA,BOSSA NA NOKA,Snail's House,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
RESIDENT,Bad Encryption,NEO INDUSTRIAL,BEMANI Sound Team "ZAQUVA" respect for teranoid,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
RESIDENT,C-C-C-N-N-N,ELECTRONICORE,RoughSkreamZ feat. Aikapin,1,0,0,0,0,---,NO PLAY,---,5,864,371,122,16,HARD CLEAR,AA,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-12-19 14:15
RESIDENT,CUE CUE RESCUE,EMERGENCY CORE,TORIENA,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,358,140,78,---,FAILED,F,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-12-24 15:17
RESIDENT,Dreaming Dream,DANCE POP,MK feat. 紫咲ほたる,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,7,1075,442,191,20,NO PLAY,A,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-12-11 19:05
RESIDENT,EXODUS SIGN,TEAROUT BREAKS,Blacklolita,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
RESIDENT,GET UP AGAIN,COMPETITIVE ROCKSTEP,Zekk feat. くらべ,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,EASY CLEAR,---,8,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
RESIDENT,KING,IIDX EDITION,Remixed by SOUND HOLIC feat. はるの,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,12,0,0,0,---,NO PLAY,---,2025-09-17 21:25
RESIDENT,Level 4,DnB,Yamato,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,1424,543,338,71,EASY CLEAR,A,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2026-01-14 18:29
RESIDENT,No Border,TRANCE,BEMANI Sound Team "dj TAKA" feat.Sana,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
RESIDENT,ONE AND ONLY,RAVE IN THE GAME,Yuta Imai,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,1415,574,267,54,EASY CLEAR,A,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2026-01-14 18:15
RESIDENT,Ou Legends,TOHOKU NEURO DENSETSU,かめりあ,1,0,0,0,0,---,NO PLAY,---,6,1084,500,84,11,HARD CLEAR,AAA,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-12-26 15:16
RESIDENT,Peaktime Booster,RAPCORE,らっぷびと Prod. by RoughSketch & NUE,1,0,0,0,0,---,NO PLAY,---,6,1001,434,133,6,NO PLAY,AA,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-12-11 18:37
RESIDENT,Rewind Time,GLITCH HOP,Dazsta,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
RESIDENT,Shadow World,STYLISH CONTEMPORARY,BEMANI Sound Team "HuΣeR × 猫叉Master" feat.Emi Evans,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
RESIDENT,Somnidiscotheque,SUBCONSCIOUS FRAGMENT,夢路 歩,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
RESIDENT,STAR BEAT,COLOUR BASS,MK,1,0,0,0,0,---,NO PLAY,---,4,838,398,42,4,HARD CLEAR,AAA,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-12-26 15:27
RESIDENT,Sunny Day Vibes,FUTURE CORE,Mameyudoufu,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
RESIDENT,VOLCANIC BIGBEAT,TECH-BIGBEAT,DJ Mass MAD Izm*,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,EASY CLEAR,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
RESIDENT,wanna be a "BAD GIRL" feat. Nana Takahashi,FUNK POP,Nhato,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,HARD CLEAR,---,6,0,0,0,---,HARD CLEAR,---,9,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
RESIDENT,With You,DANCE,BANVOX,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
RESIDENT,■□模様,ALTERNATIVE SHIBUYA E-POP,BEMANI Sound Team "PHQUASE" feat.紫崎 雪,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,1347,591,165,25,EASY CLEAR,AA,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2026-01-14 18:40
RESIDENT,《ORDERBREAKER》,GODSPEED,Blacklolita,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,1188,514,160,27,EASY CLEAR,AA,11,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2026-01-14 18:08
RESIDENT,あるビー！ feat.ころねぽち,ピコピコ電波ソング,ヒゲドライバー,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
RESIDENT,おとせサンダー,J-ROCK,ぼっちぼろまる,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
RESIDENT,きゅんです。,ROCK,Pizuya's Cell,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,HARD CLEAR,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
RESIDENT,ちょえちょえまぎか,ROCK,Pizuya's Cell,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
RESIDENT,サヨナラ・ヘヴン-Celtic Chip Dance Mix-,BEMANI 8BIT COLLECTION,しのりゅー,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
RESIDENT,パーフェクトイーター,ROCK,BEMANI Sound Team "PON" feat.かなたん,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,1442,569,304,68,EASY CLEAR,A,11,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-12-26 16:14
RESIDENT,儚キ戀ノ幻想譚,和風歌謡硬核音楽,まろん feat. あやぽんず＊ (森羅万象),0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
RESIDENT,少年リップルズ,EMOCTRO,常盤ゆう,1,0,0,0,0,---,NO PLAY,---,4,880,411,58,7,HARD CLEAR,AAA,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2026-01-14 17:02
RESIDENT,惑星☆ロリポップ,ANIMTRIBE POP,SOUND HOLIC feat. Nana Takahashi,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,7,0,0,0,---,EASY CLEAR,---,11,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
RESIDENT,昏き甲鉄のヴェルガ,FANTASIA,arcane feat.rionos,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
RESIDENT,異心前進♪ぴょんぴょんぴょん,EUROBEAT,天土,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,EASY CLEAR,---,8,1315,573,169,20,EASY CLEAR,AA,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2026-01-08 19:19
RESIDENT,真夜中のバベル,HOUSE,Len,2,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,7,0,0,0,---,NO PLAY,---,9,1157,466,225,67,FAILED,B,0,0,0,0,---,NO PLAY,---,2026-01-14 19:07
RESIDENT,罪過の聖堂,PIANO CONCERTO,OSTER project,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
RESIDENT,雨のちパノラマセカイ,SUNNY SKY,BEMANI Sound Team "劇団レコード" feat.NU-KO,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,7,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
EPOLIS,20XX,CYBER BREAKCORE,COR!S,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,EASY CLEAR,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
EPOLIS,Aeterna,UNSUNG FANTASIA,satella feat. Risa Yuzuki,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
EPOLIS,Ambivalent Vermilia,HARD RENAISSANCE,BEMANI Sound Team "二代目朱雀 feat.朱雀",0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
EPOLIS,Bitter & Lucky,NU SYNTH BASS,DE DE MOUSE,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
EPOLIS,CADENZA,PSYCHEDELIC TRANCE,lapix ∞ BEMANI Sound Team "L.E.D.",0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
EPOLIS,COUNTING SHEEP ft. Kanae Asaba,SYMPHONIC DRUM'N'BASS,Xceon,2,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,7,1067,456,155,38,EASY CLEAR,A,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2026-01-01 22:24
EPOLIS,Demon March,CINEMATIC BREAKCORE,Nhato,1,0,0,0,0,---,NO PLAY,---,6,1251,537,177,34,HARD CLEAR,AA,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-12-26 15:55
EPOLIS,Get Wicked,BIG BEAT,Maozon,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,HARD CLEAR,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
EPOLIS,GLORIOUS HAMMER,DUBSTEP,AJURIKA,1,0,0,0,0,---,NO PLAY,---,6,1045,456,133,9,NO PLAY,AA,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-12-11 18:39
EPOLIS,Hard Breaker,HARD TRANCE,Nhato,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
EPOLIS,Iris,EMOTIONAL J-POP,BEMANI Sound Team "HuΣeR" feat.紫村 花澄,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,7,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
EPOLIS,Jumper,DRUM'N'BASS,Masayoshi Iimori,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,7,1072,449,174,36,NO PLAY,A,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-12-11 19:17
EPOLIS,MAXIMUM CHEAT GIRL,MAXIMUM GAME-BREAKING HARDCORE,かめりあ feat. ななひら,1,0,0,0,0,---,NO PLAY,---,6,1170,535,100,13,HARD CLEAR,AAA,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-12-26 15:00
EPOLIS,My Sweet Bird?,J-POP,アオワイファイ feat.秋山雫,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,7,1302,559,184,25,HARD CLEAR,AA,9,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-12-30 22:13
EPOLIS,Out of Control,FREEFORM ARTCORE,CANVAS feat. Quimar,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
EPOLIS,Shapeshifter,TECHNICAL ELECTRO,Avans,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,EASY CLEAR,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
EPOLIS,SOLAR ECLIPSE,CROSSOVER,Yuta Imai Vs. BEMANI Sound Team "Yvya",0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
EPOLIS,Speculation,HARDCORE TECHNO,BEMANI Sound Team "ZAQUVA",0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,EASY CLEAR,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
EPOLIS,squall,DRUM'N'BASS,猫叉Master+,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,EASY CLEAR,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
EPOLIS,Submerge Serenade,HARDTECHNO,lapix,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,HARD CLEAR,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
EPOLIS,TITANIUM RIDERS,HARDCORE RAVE,DJ Shimamura,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
EPOLIS,Too Late Snow,J-DANCE POP,movies (moimoi × Xceon × Dai.),0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
EPOLIS,TRIP THE DEEP,MELODIC TECHNO,Qlarabelle,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,EASY CLEAR,---,8,1198,480,238,31,EASY CLEAR,A,11,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2026-01-01 22:27
EPOLIS,Tripping Jumping,FUNKY BREAKS,Aikapin Prod. by uno & NiActivity,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,8,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
EPOLIS,Vulnerability,VARIABLE CORE,BEMANI Sound Team "ZAQUVA",0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
EPOLIS,WaterCube Pf.(RX-Ver.S.P.L.),ETHNO POP,高田雅史,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,HARD CLEAR,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
EPOLIS,ZEROIN ON THE LIGHT,COLD BEAT,SOUND HOLIC Vs. ZYTOKINE feat. Nana Takahashi,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
EPOLIS,ちゅ、多様性。,J-POP,ano,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,HARD CLEAR,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,2025-09-17 21:25
EPOLIS,ないないルーティン,SPEED HOUSE,Len,1,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,HARD CLEAR,---,7,988,395,198,17,HARD CLEAR,A,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-12-24 14:28
EPOLIS,めうめうぺったんたん！！ (ZAQUVA Remix),HYPERACTIVE HELLCORE,Remixed by BEMANI Sound Team "ZAQUVA",0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
EPOLIS,れとりば！,KAWAII DOGGO POPS,OSTER project feat. 月ノ輪乃愛,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,7,0,0,0,---,NO PLAY,---,9,1532,655,222,90,EASY CLEAR,A,0,0,0,0,---,NO PLAY,---,2026-01-08 18:02
EPOLIS,アイドル,IIDX EDITION,Covered by BEMANI Sound Team "HuΣeR × wac" feat. 佐伯伊織,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,2025-09-17 21:25
EPOLIS,センチメンタル・サマー,CITY DANCE POP,Nhato feat. Kanae Asaba & はるまき (from ボタニカルな暮らし。),1,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,EASY CLEAR,---,6,1040,443,154,19,NO PLAY,A,9,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-12-11 18:49
EPOLIS,ポラリスノウタ,FUTUREBASS,ここなつ2.0,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,EASY CLEAR,---,8,1340,603,134,25,EASY CLEAR,AA,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2026-01-14 18:11
EPOLIS,今宵、ロマンス横丁。,和風歌謡硬核音楽,まろん feat. Rikotan,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2025-09-17 21:25
